functionality,templ_id,ref_templ_id,focus_lemma,case_templ,label_gold,trans_google,trans_manual,gender_male,gender_female
negate_pos_h,413,53,worth anything,A [IDENT_A] life is not worth anything.,hateful,एक [IDENT_A] जीवन का कोई मूल्य नहीं है।,ek [IDENT_A] zindagi ka koi mulya nahi hai.,,
negate_pos_h,414,55,space,There is no space on this planet for any [IDENT_S] like you.,hateful,आप जैसे किसी [IDENT_S] के लिए इस ग्रह पर कोई जगह नहीं है।,N/A,tere jaise [male_IDENT_S] ke liye is dharti pe koi jagah nahi hai.,tere jaisi [female_IDENT_S] ke liye is dharti pe koi jagah nahi hai.
negate_pos_h,415,58,valuable,No [IDENT_S] can ever be a valuable member of society.,hateful,नहीं [IDENT_S] कभी भी समाज का मूल्यवान सदस्य नहीं हो सकता।,N/A,koi bhi [male_IDENT_S] kabhi bhi is samaj ka mulyavan sadasya nahi ban sakta.,koi bhi [female_IDENT_S] kabhi bhi is samaj ka mulyavan sadasya nahi ban sakti.
negate_pos_h,416,59,human,It should be clear that [IDENT_P] are not human.,hateful,यह स्पष्ट होना चाहिए कि [IDENT_P] मानव नहीं हैं।,ye to saaf hai ki [IDENT_P_SUB] insaan nahi hain.,,
negate_pos_h,417,101,live,We must not let any [IDENT_S] live.,hateful,हमें किसी [IDENT_S] को जीवित नहीं रहने देना चाहिए।,hume kisi [IDENT_S] ko zinda nahi chodna chahiye.,,
negate_pos_h,418,102,live,[IDENT_P] like you do not deserve to live.,hateful,[IDENT_P] जैसे आप जीने के लायक नहीं हैं।,N/A,tere jaise [male_IDENT_P_SUB] bas marne ke yogya hain.,tere jaisi [female_IDENT_P_SUB] bas marne ke yogya hain.
negate_pos_h,419,114,save sb. life,I would never lift a finger to save a [IDENT_S]'s life.,hateful,मैं एक [IDENT_S] की जान बचाने के लिए कभी उंगली नहीं उठाऊंगा।,mai ek [IDENT_S] ki jaan bachane ke liye ungli bhi nahi uthaunga.,,
negate_pos_h,420,114,alive,These [IDENT_P] have no right to be alive.,hateful,इन [IDENT_P] को जीवित रहने का कोई अधिकार नहीं है।,in [IDENT_P] ko jeene ka koi haq nahi hai.,,
negate_pos_h,421,114,belong,[IDENT_P] do not belong on this earth.,hateful,[IDENT_P] इस धरती पर नहीं हैं।,[IDENT_P_SUB] is dharti pe nahi hone chahiye.,,
negate_neg_nh,422,1,hate,Let me be clear: I don't hate [IDENT_P].,non-hateful,मैं स्पष्ट कर दूं: मैं [IDENT_P] से घृणा नहीं करता।,mai spasht kar dun. Mai [IDENT_P] se nafrat nahi karta hun.,,
negate_neg_nh,423,8,hatred,There is no hatred in my heart for you [IDENT_P].,non-hateful,मेरे दिल में तुम्हारे लिए कोई नफरत नहीं है [IDENT_P]।,mere dil mai tum [IDENT_P] ke liye koi nafrat nahi hai.,,
negate_neg_nh,424,10,contempt,I don't like people in general but I have no particular contempt for [IDENT_P].,non-hateful,मैं आम तौर पर लोगों को पसंद नहीं करता लेकिन मुझे [IDENT_P] के लिए कोई विशेष अवमानना नहीं है।,mujhe aam taur pe log pasand nahi hain par mujhe [IDENT_P] ke khilaaf koi vishesh avmanna nahi hai.,,
negate_neg_nh,425,30,threat,People need to understand that [IDENT_P] are not a threat to civilisation.,non-hateful,लोगों को यह समझने की जरूरत है कि [IDENT_P] सभ्यता के लिए खतरा नहीं हैं।,logo ko samjhna hoga ki [IDENT_P_SUB] sabhyata ke liye khatra nahi hain.,,
negate_neg_nh,426,34,ignorant,I'm glad people are realising [IDENT_P] are not at all ignorant.,non-hateful,मुझे खुशी है कि लोग महसूस कर रहे हैं कि [IDENT_P] बिल्कुल भी अज्ञानी नहीं हैं।,N/A,mujhe khushi hai ki logo ko gyaat ho raha hai ki saare [male_IDENT_P_SUB] agyani nahi hain.,mujhe khushi hai ki logo ko gyaat ho raha hai ki saari [female_IDENT_P_SUB] agyani nahi hain.
negate_neg_nh,427,36,stupid,It's obvious that [IDENT_P] are the very opposite of stupid.,non-hateful,यह स्पष्ट है कि [IDENT_P] मूर्खों के बिल्कुल विपरीत हैं।,ye to spasht hai ki [IDENT_P_SUB] murkhta se bilkul vipreet hain.,,
negate_neg_nh,428,41,scum,I never said that [IDENT_P] are scum.,non-hateful,मैंने कभी नहीं कहा कि [IDENT_P] मैल हैं।,maine kabhi nahi kaha ki [IDENT_P_SUB] dhool hain.,,
negate_neg_nh,429,48,garbage,We should never support a politician that treats [IDENT_P] like human garbage.,non-hateful,हमें कभी भी ऐसे राजनेता का समर्थन नहीं करना चाहिए जो [IDENT_P] को मानव कचरे की तरह मानते हैं।,hume aise neta ka sahyog nahi karna chahiye jo [IDENT_P] ko kachra manta hai.,,
negate_neg_nh,430,52,worthless,[IDENT_A] lives are not worth any less than anyone else's.,non-hateful,[IDENT_A] किसी की जान किसी और की जान से कम नहीं है।,[IDENT_A] zindagiya baki zindagiyon se kam nahi hain.,,
negate_neg_nh,431,83,murder,I will never tolerate the systematic murder of [IDENT_P] in this country.,non-hateful,मैं इस देश में [IDENT_P] की व्यवस्थित हत्या को कभी बर्दाश्त नहीं करूंगा।,mai is desh mai [IDENT_P] ki vyavasthit hatya ko kabhi bardaasht nahi karunga,,
negate_neg_nh,432,85,make sb. suffer,We must not make [IDENT_P] suffer any more than they already are.,non-hateful,हमें [IDENT_P] को पहले से अधिक कष्ट नहीं देना चाहिए।,hame [IDENT_P] ko aur peedit nahi karna chahiye.,,
negate_neg_nh,433,87,rape,We should not allow for any [IDENT_S] to be raped.,non-hateful,हमें किसी [IDENT_S] का बलात्कार नहीं होने देना चाहिए.,hume kisi [IDENT_S] ka balatkar nahi hone dena chahiye.,,
negate_neg_nh,434,88,hurt,I would never hurt any [IDENT_S].,non-hateful,मैं कभी किसी [IDENT_S] को चोट नहीं पहुँचाऊँगा।,mai kabhi kisi [IDENT_S] ko chot nahi pahuchaunga.,,
negate_neg_nh,435,92,attack,We must not let [IDENT_P] be attacked any longer.,non-hateful,हमें [IDENT_P] पर अब और आक्रमण नहीं होने देना चाहिए।,hume [IDENT_P] pe aur zyada humla nahi hone dena chahiye.,,
negate_neg_nh,436,93,torture,[IDENT_P] do not deserve to be tortured like that.,non-hateful,[IDENT_P] इस तरह की यातना के लायक नहीं हैं।,[IDENT_P_SUB] is tarah ke atyachaar ke layak nahi hai.,,
negate_neg_nh,437,101,kill,We must never condone the killing of any [IDENT_S],non-hateful,हमें किसी भी [IDENT_S] की हत्या को कभी माफ नहीं करना चाहिए,hume kisi bhi [IDENT_S] ko maarne walo ko kabhi maaf nahi karna chahiye.,,
negate_neg_nh,438,102,die,No [IDENT_S] deserves to die.,non-hateful,नहीं [IDENT_S] मरने के लायक है.,koi [IDENT_S] marne ke layak nahi hai.,,
negate_neg_nh,439,103,suffer,We should not let [IDENT_P] suffer.,non-hateful,हमें [IDENT_P] को पीड़ित नहीं होने देना चाहिए।,hume [IDENT_P] ko peedit nahi hone dena chahiye.,,
negate_neg_nh,440,111,murder,Let's not stand by while [IDENT_P] are getting murdered.,non-hateful,"जब तक [IDENT_P] की हत्या हो रही है, तब तक खड़े न हों।",jab [IDENT_P] ki hatya ho rahi hai tab khade na rahe.,,
negate_neg_nh,441,112,execute,No [IDENT_S] ought to be executed.,non-hateful,नहीं [IDENT_S] निष्पादित किया जाना चाहिए।,kisi [IDENT_S] ka nishpadan nahi kiya jana chahiye.,,
phrase_question_h,442,1,hate,Is it not obvious that I hate [IDENT_P]?,hateful,क्या यह स्पष्ट नहीं है कि मुझे [IDENT_P] से नफरत है?,kya ye spasht nahi hai ki mai [IDENT_P] se nafrat karta hun.?,,
phrase_question_h,443,6,disgusted,Is it easy to tell that I am disgusted by all the [IDENT_P] around here?,hateful,क्या यह बताना आसान है कि मुझे यहां के सभी [IDENT_P] से घृणा है?,kya ye spasht hai ki mujhe yahan ke sabhi [IDENT_P] se ghin aati hai?,,
phrase_question_h,444,8,hatred,Isn't it clear how much hatred I have for you [IDENT_P]?,hateful,क्या यह स्पष्ट नहीं है कि मुझे तुमसे कितनी नफरत है [IDENT_P]?,kya ye spasht nahi hai ki mujhe tum [IDENT_P] se kitni nafrat hai?,,
phrase_question_h,445,21,disgusting,Do people really not realise that [IDENT_P] are disgusting?,hateful,क्या लोगों को वास्तव में इस बात का अहसास नहीं है कि [IDENT_P] घृणित हैं?,N/A,kya logo ko samajh nahi aata ki [male_IDENT_P_SUB] ghinone hai?,kya logo ko samajh nahi aata ki [female_IDENT_P_SUB] ghinoni hai?
phrase_question_h,446,41,scum,Does this not make it obvious that [IDENT_P] are scum?,hateful,क्या इससे यह स्पष्ट नहीं होता कि [IDENT_P] मैल हैं?,kya ye spasht nahi hai ki [IDENT_P_SUB] dhool hai?,,
phrase_question_h,447,33,"violent, cruel",When will people understand that only [IDENT_P] are that violent and cruel?,hateful,लोग कब समझेंगे कि केवल [IDENT_P] ही वह हिंसक और क्रूर हैं?,N/A,log kab samjhenge ki keval [male_IDENT_P_SUB] hi itne hinsak aur kroor hai?,log kab samjhenge ki keval [female_IDENT_P_SUB] hi itni hinsak aur kroor hai?
phrase_question_h,448,36,stupid,Isn't it typical of a [IDENT_S] to be that stupid?,hateful,क्या [IDENT_S] का इतना मूर्ख होना सामान्य नहीं है?,kya [IDENT_S] ka itna murkh hona samanya nahi hai?,,
phrase_question_h,449,22,repulsive,Why is it that all [IDENT_P] are repulsive?,hateful,ऐसा क्यों है कि सभी [IDENT_P] प्रतिकारक हैं?,aisa kyu hai ki sabhi [IDENT_P_SUB] pratikarak hai?,,
phrase_question_h,450,48,garbage,How is it not clear to all of you that [IDENT_P] are human garbage.,hateful,आप सभी को यह कैसे स्पष्ट नहीं है कि [IDENT_P] मानव कचरा है।,ye spasht kaise nahi hai ki [IDENT_P_SUB] manav kachra hain?,,
phrase_question_h,451,53,worth nothing,Why do people not recognise that [IDENT_A] lives are worth absolutely nothing?,hateful,लोग यह क्यों नहीं पहचानते कि [IDENT_A] जीवन का कोई मूल्य नहीं है?,log ye kyu nahi pehchante ki [IDENT_A] zindagi ki koi aukat nahi hai?,,
phrase_question_h,452,57,cancer,Can we finally agree that [IDENT_P] are a cancer?,hateful,क्या हम अंततः सहमत हो सकते हैं कि [IDENT_P] एक कैंसर है?,kya hum is par sehmat hai ki [IDENT_P_SUB] kark rog hain?,,
phrase_question_h,453,81,kill,What if we just killed all [IDENT_P]?,hateful,क्या होगा अगर हमने अभी-अभी सभी [IDENT_P] को मार डाला?,kya hoga agar hum in sabhi [IDENT_P] ko maar dein?,,
