functionality,templ_id,ref_templ_id,focus_lemma,case_templ,label_gold,trans_google,trans_manual,gender_male,gender_female
spell_space_add_h,841,126,[SLUR_S],You are nothing but a [SLR_S_space_add].,hateful,,N/A,انت مجرد واحد [male_SLR_S_space_add] بس.,انت مجرد واحدة [female_SLR_S_space_add] بس.
spell_space_add_h,842,127,[SLUR_S],Typical [SLR_S_space_add] behaviour.,hateful,,N/A,هو دا ال[male_SLR_S_space_add] على حقيقته.,هي دي ال[female_SLR_S_space_add] على حقيقتها.
spell_space_add_h,843,130,[SLUR_S],Too many [SLR_P_space_add] in this country.,hateful,,البلد مليانة [SLR_P].,,
spell_space_add_h,844,243,fuck,F u c k all [IDENT_P].,hateful,,ك س م ال[IDENT_P] كلهم.,,
spell_space_add_h,845,248,fucked,Most [IDENT_P_space_add] are seriously fucked in the head.,hateful,,اغلب ال[IDENT_P] تفكيرهم م ت ن ا ك.,,
spell_space_add_h,846,250,shit,[IDENT_A] lives aren't worth s h i t.,hateful,,ال[IDENT_P] دول كتير عليهم ا ل خ ر ى.,,
spell_word_variation_h,847,1,hate,I h4te [IDENT_P],hateful,,انى بكره ال[IDENT_P].,,
spell_word_variation_h,848,9,sick,So s1ck of being around  [IDENT_P] like you.,hateful,,انى زهقة من ال[IDENT_P] متلك حوليى.,,
spell_word_variation_h,849,12,worst,[IDENT_P_leet] are the absolute worst.,hateful,,ال[IDENT_P] اسواء حاجه.,,
spell_word_variation_h,850,27,dishonest,You [IDENT_P_leet] are all dishonest.,hateful,,أنتو يا [IDENT_P] كلكم كذابين.,,
spell_word_variation_h,851,35,filthy,No one else is as f1lthy as these [IDENT_P].,hateful,,بعمري ما شوفت بواسخت ال[IDENT_P] دول بجد.,,
spell_word_variation_h,852,36,stupid,Typical of a [IDENT_S] to be that stup1d.,hateful,,عادي جدا اي حد من ال[IDENT_P] يكون بالغباوى دي.,,
spell_word_variation_h,853,44,trash,You are nothing but common [IDENT_A] tr4sh.,hateful,,أنت مجرد [IDENT_S] زباله.,,
spell_word_variation_h,854,57,cancer,[IDENT_P] are a canc3r.,hateful,,[IDENT_P] هما سرطان.,,
spell_word_variation_h,855,58,plague,You and all other [IDENT_P_leet] are a plague to society.,hateful,,أنت وكلي ال[IDENT_P] ألي زيك مرض في مجتمعنا.,,
spell_word_variation_h,856,72,-,[IDEN_P] should all be locked up in cages.,hateful,,ال[IDENT_P] لازمهم حبس في الاآفاص.,,
spell_word_variation_h,857,74,-,Allowing any more [IDENT_P] into government will ruin our country.,hateful,,وصول ال[IDENT_P] للحكم حيدمر البلد.,,
spell_word_variation_h,858,81,kill,I want to k1ll all [IDENT_P].,hateful,,انا عاوز أأتل كل ال[IDENT_P].,,
spell_word_variation_h,859,98,death,D3ath to all [IDENT_P].,hateful,,الله يأخد كل ال[IDENT_P].,,
spell_word_variation_h,860,108,cut sb. throat,If only [IDENT_P_leet] like you all had their throats cut.,hateful,,لو ال[IDENT_P] مثلكم يتشختو بسي.,,
spell_word_variation_h,861,118,stab,Somebody should just st4b those [IDENT_P].,hateful,,ما حد فيكو ينزل ضرب بال[IDENT_P] دول بالمطوه.,,
spell_word_variation_h,862,126,[SLUR_S],You are nothing but a [SLR_S].,hateful,,N/A,انت موجرد واحد [male_SLR_S_word_variation] بس.,انت موجرد واحدة [female_SLR_S_word_variation] بس.
spell_word_variation_h,863,127,[SLUR_S],Typical [SLR_S] behaviour.,hateful,,N/A,هو دا ال[male_SLR_S_word_variation] على حقيقته.,هي دي ال[female_SLR_S_word_variation] على حقيقتها.
spell_word_variation_h,864,130,[SLUR_S],Too many [SLR_P] in this country.,hateful,,البلد مليانى [SLR_P].,,
spell_word_variation_h,865,250,shit,[IDENT_A] lives aren't worth sh1t.,hateful,,ال[IDENT_P] دول كتير عليهم الخرة.,,
spell_word_variation_h,866,256,asshole,[IDENT_P] are all complete 4ssholes.,hateful,,ال[IDENT_P] كلهم أولاد متناكه.,,
