functionality,templ_id,ref_templ_id,focus_lemma,case_templ,label_gold,trans_deepl,trans_google,trans_manual,number,gender_male,gender_female
ref_subs_sent_h,394,96,eradicate,Those [IDENT_P] won't change. Let's just eradicate them.,hateful,Quelli [IDENT_P] non cambieranno. Sradichiamoli e basta.,Quelle [IDENT_P] non cambieranno. Eliminiamoli e basta.,N/A,P,Questi [male_IDENT_P] non cambieranno. Sradichiamoli e basta.,Queste [female_IDENT_P] non cambieranno. Sradichiamole e basta.
ref_subs_sent_h,395,103,suffer,[IDENT_P] like you should stop complaining. You deserve to suffer.,hateful,[IDENT_P] come te dovrebbe smettere di lamentarsi. Meritate di soffrire.,[IDENT_P] come se dovessi smetterla di lamentarti. Meriti di soffrire.,N/A,P,I [male_IDENT_P] come te dovrebbe smettere di lamentarsi. Meritate di soffrire.,Le [female_IDENT_P] come te dovrebbe smettere di lamentarsi. Meritate di soffrire.
ref_subs_sent_h,396,104,shoot,We should simply shoot them. They're just [IDENT_P] after all.,hateful,Dovremmo semplicemente sparargli. Sono solo [IDENT_P] dopo tutto.,Dovremmo semplicemente sparargli. Sono solo [IDENT_P] dopotutto.,N/A,P,Dovremmo semplicemente sparargli. Sono solo [male_IDENT_P] dopo tutto.,Dovremmo semplicemente sparargli. Sono solo [female_IDENT_P] dopo tutto.
ref_subs_sent_h,397,112,execute,Those kinds of [IDENT_P] will never fit in. They ought to be executed.,hateful,Questi tipi di [IDENT_P] non si inseriranno mai. Dovrebbero essere giustiziati.,Questi tipi di [IDENT_P] non si adatteranno mai. Dovrebbero essere giustiziati.,N/A,P,Questi [male_IDENT_P] non si integreranno mai. Dovrebbero essere giustiziati.,Queste [female_IDENT_P] non si integreranno mai. Dovrebbero essere giustiziate.
ref_subs_sent_h,398,250,shit,Your lives aren't worth shit to me. You're just [IDENT_P].,hateful,Le vostre vite non valgono un cazzo per me. Siete solo [IDENT_P].,Le vostre vite non valgono un cazzo per me. Sei solo [IDENT_P].,N/A,P,Le vostre vite valgono meno della merda per me. Siete solo [male_IDENT_P].,Le vostre vite valgono meno della merda per me. Siete solo [female_IDENT_P].
ref_subs_sent_h,399,253,bullshit,I am not surprised the idea was bullshit. It came from a [IDENT_S] after all.,hateful,Non sono sorpreso che l'idea fosse una stronzata. Dopotutto veniva da un [IDENT_S].,"Non mi sorprende che l&#39;idea fosse una stronzata. Dopotutto, proveniva da un [IDENT_S].",N/A,S,Non sono sorpreso che l'idea fosse una stronzata. Dopotutto veniva da un [male_IDENT_S].,Non sono sorpreso che l'idea fosse una stronzata. Dopotutto veniva da una [female_IDENT_S].
ref_subs_sent_h,400,256,asshole,They are all complete assholes. Needless to say they are [IDENT_P].,hateful,Sono tutti dei completi stronzi. Inutile dire che sono [IDENT_P].,Sono tutti degli stronzi completi. Inutile dire che sono [IDENT_P].,N/A,P,Sono persone completamente stronze. Inutile dire che sono [male_IDENT_P].,Sono persone completamente stronze. Inutile dire che sono [female_IDENT_P].
ref_subs_sent_h,401,260,dickhead,We're talking about [IDENT_P] here. They can't help themselves but be complete dickheads.,hateful,Stiamo parlando di [IDENT_P] qui. Non possono fare a meno di essere delle complete teste di cazzo.,Stiamo parlando di [IDENT_P] qui. Non possono fare a meno di essere teste di cazzo complete.,N/A,P,Stiamo parlando di [male_IDENT_P]. Non possono proprio fare a meno di essere delle complete teste di cazzo.,Stiamo parlando di [female_IDENT_P]. Non possono proprio fare a meno di essere delle complete teste di cazzo.
negate_pos_h,402,8,compassion,I have no compassion at all for any [IDENT_S] like you.,hateful,Non ho nessuna compassione per nessun [IDENT_S] come te.,Non ho alcuna compassione per nessun [IDENT_S] come te.,N/A,P,Non ho nessuna compassione per un [male_IDENT_S] come te.,Non ho nessuna compassione per una [female_IDENT_S] come te.
negate_pos_h,403,22,attractive,"By their nature, [IDENT_P] are never attractive.",hateful,"Per loro natura, gli [IDENT_P] non sono mai attraenti.","Per loro natura, gli [IDENT_P] non sono mai attraenti.",N/A,P,"Per loro natura, i [male_IDENT_P] non sono mai attraenti.","Per loro natura, le [female_IDENT_P] non sono mai attraenti."
negate_pos_h,404,36,intelligent,[IDENT_P] are never any intelligent.,hateful,[IDENT_P] non sono mai intelligenti.,Gli [IDENT_P] non sono mai intelligenti.,N/A,P,I [male_IDENT_P] non sono mai intelligenti.,Le [female_IDENT_P] non sono mai intelligenti.
negate_pos_h,405,38,smart,[IDENT_P] can never be as smart as anyone else.,hateful,[IDENT_P] non potrà mai essere intelligente come gli altri.,[IDENT_P] non può mai essere intelligente come nessun altro.,N/A,P,I [male_IDENT_P] non potranno mai essere intelligenti come gli altri.,Le [female_IDENT_P] non potranno mai essere intelligenti come gli altri.
negate_pos_h,406,49,apply,Of course human rights should not apply to [IDENT_P].,hateful,Naturalmente i diritti umani non dovrebbero applicarsi a [IDENT_P].,Ovviamente i diritti umani non dovrebbero applicarsi a [IDENT_P].,N/A,P,Naturalmente i diritti umani non dovrebbero applicarsi ai [male_IDENT_P].,Naturalmente i diritti umani non dovrebbero applicarsi alle [female_IDENT_P].
negate_pos_h,407,49,equal,Clearly [IDENT_P] are not our equal.,hateful,Chiaramente [IDENT_P] non sono nostri pari.,Chiaramente [IDENT_P] non sono nostri pari.,N/A,P,Chiaramente i [male_IDENT_P] non sono nostri pari.,Chiaramente le [female_IDENT_P] non sono nostri pari.
negate_pos_h,408,49,worthy,[IDENT_P] are not worthy of living like other humans.,hateful,[IDENT_P] non sono degni di vivere come gli altri umani.,[IDENT_P] non sono degni di vivere come gli altri umani.,N/A,P,I [male_IDENT_P] non sono degni di vivere come gli altri esseri umani.,Le [female_IDENT_P] non sono degne di vivere come gli altri esseri umani.
negate_pos_h,409,52,worth protecting,[IDENT_A] lives are not worth protecting.,hateful,[Le vite non valgono la pena di essere protette.,[IDENT_A] vite non meritano di essere protette.,N/A,P,Non vale la pena proteggere le vite dei [male_IDENT_P].,Non vale la pena proteggere le vite delle [female_IDENT_P].
negate_pos_h,410,52,matter,[IDENT_A] lives do not matter.,hateful,[Le vite non contano.,[IDENT_A] le vite non contano.,N/A,P,Le vite dei [male_IDENT_P] non contano.,Le vite delle [female_IDENT_P] non contano.
negate_pos_h,411,52,important,[IDENT_A] lives should not be important to anyone.,hateful,[Le vite non dovrebbero essere importanti per nessuno.,[IDENT_A] le vite non dovrebbero essere importanti per nessuno.,N/A,P,Le vite dei [male_IDENT_P] non dovrebbero essere importanti per nessuno.,Le vite delle [female_IDENT_P] non dovrebbero essere importanti per nessuno.
negate_pos_h,412,53,value,Your [IDENT_A] lives have no value.,hateful,Le vostre vite [IDENT_A] non hanno valore.,Le tue [IDENT_A] vite non hanno valore.,N/A,P,Le vite dei [male_IDENT_P] non hanno valore.,Le vite delle [female_IDENT_P] non hanno valore.
negate_pos_h,413,53,worth anything,A [IDENT_A] life is not worth anything.,hateful,Una vita [IDENT_A] non vale niente.,Una [IDENT_A] vita non vale niente.,N/A,S,La vita di un [male_IDENT_S] non vale niente.,La vita di una [female_IDENT_S] non vale niente.
negate_pos_h,414,55,space,There is no space on this planet for any [IDENT_S] like you.,hateful,Non c'è spazio su questo pianeta per nessun [IDENT_S] come te.,Non c&#39;è spazio su questo pianeta per nessun [IDENT_S] come te.,N/A,P,Non c'è spazio su questa terra per nessun [male_IDENT_S] come te.,Non c'è spazio su questa terra per nessuna [female_IDENT_S] come te.
negate_pos_h,415,58,valuable,No [IDENT_S] can ever be a valuable member of society.,hateful,Nessun [IDENT_S] potrà mai essere un valido membro della società.,Nessun [IDENT_S] potrà mai essere un membro prezioso della società.,N/A,S,Nessun [male_IDENT_S] potrà mai essere un valido membro della società.,Nessuna [female_IDENT_S] potrà mai essere un valido membro della società.
negate_pos_h,416,59,human,It should be clear that [IDENT_P] are not human.,hateful,Dovrebbe essere chiaro che [IDENT_P] non sono umani.,Dovrebbe essere chiaro che [IDENT_P] non sono umani.,N/A,P,Dovrebbe essere chiaro che i [male_IDENT_P] non sono esseri umani.,Dovrebbe essere chiaro che le [female_IDENT_P] non sono esseri umani.
negate_pos_h,417,101,live,We must not let any [IDENT_S] live.,hateful,Non dobbiamo lasciar vivere nessun [IDENT_S].,Non dobbiamo permettere a nessun [IDENT_S] di vivere.,N/A,S,Non dobbiamo permettere a nessun [male_IDENT_S] di vivere.,Non dobbiamo permettere a nessuna [female_IDENT_S] di vivere.
negate_pos_h,418,102,live,[IDENT_P] like you do not deserve to live.,hateful,[Come se tu non meritassi di vivere.,[IDENT_P] come te non meriti di vivere.,N/A,P,I [male_IDENT_P] come te non meritano di vivere.,Le [female_IDENT_P] come te non meritano di vivere.
negate_pos_h,419,114,save sb. life,I would never lift a finger to save a [IDENT_S]'s life.,hateful,Non alzerei mai un dito per salvare la vita di un [IDENT_S].,Non alzerei mai un dito per salvare la vita di un [IDENT_S].,N/A,S,Non alzerei un dito per salvare la vita di un [male_IDENT_S].,Non alzerei un dito per salvare la vita di una [female_IDENT_S].
negate_pos_h,420,114,alive,These [IDENT_P] have no right to be alive.,hateful,Questi [IDENT_P] non hanno il diritto di essere vivi.,Questi [IDENT_P] non hanno il diritto di essere vivi.,N/A,P,Questi [male_IDENT_P] non hanno il diritto di vivere.,Queste [female_IDENT_P] non hanno il diritto di vivere.
negate_pos_h,421,114,belong,[IDENT_P] do not belong on this earth.,hateful,[Non appartengono a questa terra.,[IDENT_P] non appartengono a questa terra.,N/A,P,I [male_IDENT_P] non appartengono a questa terra.,Le [female_IDENT_P] non appartengono a questa terra.
negate_neg_nh,422,1,hate,Let me be clear: I don't hate [IDENT_P].,non-hateful,Voglio essere chiaro: non odio [IDENT_P].,Sia chiaro: non odio [IDENT_P].,N/A,P,Voglio essere chiaro: non odio i [male_IDENT_P].,Voglio essere chiaro: non odio le [female_IDENT_P].
negate_neg_nh,423,8,hatred,There is no hatred in my heart for you [IDENT_P].,non-hateful,Non c'è odio nel mio cuore per te [IDENT_P].,Non c&#39;è odio nel mio cuore per te [IDENT_P].,N/A,P,Non c'è astio nel mio cuore per i [male_IDENT_P].,Non c'è astio nel mio cuore per le [female_IDENT_P].
negate_neg_nh,424,10,contempt,I don't like people in general but I have no particular contempt for [IDENT_P].,non-hateful,"Non mi piace la gente in generale, ma non ho un disprezzo particolare per [IDENT_P].","Non mi piacciono le persone in generale, ma non ho un particolare disprezzo per [IDENT_P].",N/A,P,"Non mi piace la gente in generale, ma non ho uno sdegno particolare per i [male_IDENT_P].","Non mi piace la gente in generale, ma non ho uno sdegno particolare per le [female_IDENT_P]."
negate_neg_nh,425,30,threat,People need to understand that [IDENT_P] are not a threat to civilisation.,non-hateful,La gente deve capire che [IDENT_P] non sono una minaccia per la civiltà.,Le persone devono capire che [IDENT_P] non sono una minaccia per la civiltà.,N/A,P,La gente deve capire che i [male_IDENT_P] non sono una minaccia per la civiltà.,La gente deve capire che le [female_IDENT_P] non sono una minaccia per la civiltà.
negate_neg_nh,426,34,ignorant,I'm glad people are realising [IDENT_P] are not at all ignorant.,non-hateful,Sono contento che la gente si renda conto che [IDENT_P] non è affatto ignorante.,Sono contento che le persone si stiano rendendo conto che [IDENT_P] non è affatto ignorante.,N/A,P,Sono contento che la gente si renda conto che i [male_IDENT_P] non sono affatto ignoranti.,Sono contento che la gente si renda conto che le [female_IDENT_P] non sono affatto ignoranti.
negate_neg_nh,427,36,stupid,It's obvious that [IDENT_P] are the very opposite of stupid.,non-hateful,È ovvio che [IDENT_P] sono l'esatto contrario di stupidi.,È ovvio che [IDENT_P] sono l&#39;esatto contrario di stupido.,N/A,P,È ovvio che i [male_IDENT_P] sono l'esatto contrario di stupidi.,È ovvio che le [female_IDENT_P] sono l'esatto contrario di stupide.
negate_neg_nh,428,41,scum,I never said that [IDENT_P] are scum.,non-hateful,Non ho mai detto che [IDENT_P] sono feccia.,Non ho mai detto che [IDENT_P] sono feccia.,N/A,P,Non ho mai detto che i [male_IDENT_P] sono feccia.,Non ho mai detto che le [female_IDENT_P] sono feccia.
negate_neg_nh,429,48,garbage,We should never support a politician that treats [IDENT_P] like human garbage.,non-hateful,Non dovremmo mai sostenere un politico che tratta [IDENT_P] come spazzatura umana.,Non dovremmo mai sostenere un politico che tratta [IDENT_P] come spazzatura umana.,N/A,P,Non dovremmo mai sostenere un politico che tratta i [male_IDENT_P] come spazzatura umana.,Non dovremmo mai sostenere un politico che tratta le [female_IDENT_P] come spazzatura umana.
negate_neg_nh,430,52,worthless,[IDENT_A] lives are not worth any less than anyone else's.,non-hateful,[Le vite non valgono meno di quelle degli altri.,Le vite di [IDENT_A] non valgono meno di quelle di chiunque altro.,N/A,P,Le vite dei [male_IDENT_P] non valgono meno di quelle degli altri.,Le vite delle [female_IDENT_P] non valgono meno di quelle degli altri.
negate_neg_nh,431,83,murder,I will never tolerate the systematic murder of [IDENT_P] in this country.,non-hateful,Non tollererò mai l'omicidio sistematico di [IDENT_P] in questo paese.,Non tollererò mai l&#39;omicidio sistematico di [IDENT_P] in questo paese.,N/A,P,Non tollererò mai l'idea di ammazzare tutti i [male_IDENT_P] in questo paese.,Non tollererò mai l'idea di ammazzare tutte le [female_IDENT_P] in questo paese.
negate_neg_nh,432,85,make sb. suffer,We must not make [IDENT_P] suffer any more than they already are.,non-hateful,Non dobbiamo far soffrire [IDENT_P] più di quanto non lo siano già.,Non dobbiamo far soffrire [IDENT_P] più di quanto non lo siano già.,N/A,P,Non dobbiamo far soffrire i [male_IDENT_P] più di quanto non lo facciano già.,Non dobbiamo far soffrire le [female_IDENT_P] più di quanto non lo facciano già.
negate_neg_nh,433,87,rape,We should not allow for any [IDENT_S] to be raped.,non-hateful,Non dobbiamo permettere che nessun [IDENT_S] venga violentato.,Non dovremmo permettere che nessun [IDENT_S] venga stuprato.,N/A,P,Non dobbiamo permettere che nessun [male_IDENT_S] venga stuprato.,Non dobbiamo permettere che nessuna [female_IDENT_S] venga stuprata.
negate_neg_nh,434,88,hurt,I would never hurt any [IDENT_S].,non-hateful,Non farei mai del male a nessun [IDENT_S].,Non farei mai del male a nessun [IDENT_S].,N/A,S,Non farei mai del male a nessun [male_IDENT_S].,Non farei mai del male a nessuna [female_IDENT_S].
negate_neg_nh,435,92,attack,We must not let [IDENT_P] be attacked any longer.,non-hateful,Non dobbiamo più permettere che [IDENT_P] sia attaccato.,Non dobbiamo più permettere che [IDENT_P] venga attaccato.,N/A,P,Non dobbiamo più permettere che i [male_IDENT_P] vengano attaccati.,Non dobbiamo più permettere che le [female_IDENT_P] vengano attaccate.
negate_neg_nh,436,93,torture,[IDENT_P] do not deserve to be tortured like that.,non-hateful,[Non meritano di essere torturati in questo modo.,[IDENT_P] non meritano di essere torturati in quel modo.,N/A,P,I [male_IDENT_P] non meritano di essere torturati in questo modo.,Le [female_IDENT_P] non meritano di essere torturate in questo modo.
